Date,2015-05-01,
INDEX VALUE,1000.0000,
EFFECTIVE DATE,TICKER,NAME,ISIN,INDEX SHARES,PRICE,CURRENCY FACTOR,
2015-05-01,FMC US Equity,FMC US Equity,US3024913036,2,59.1,1,
2015-05-01,AA US Equity,AA US Equity,US0138171014,2,13.48,1,
2015-05-01,FCX US Equity,FCX US Equity,US35671D8570,2,22.68,1,
2015-05-01,ATI US Equity,ATI US Equity,US01741R1023,2,34.68,1,
2015-05-01,NUE US Equity,NUE US Equity,US6703461052,2,49.56,1,
2015-05-01,PCL US Equity,PCL US Equity,US7292511083,2,43.49,1,
2015-05-01,WY US Equity,WY US Equity,US9621661043,2,32.18,1,
2015-05-01,IP US Equity,IP US Equity,US4601461035,2,53.46,1,
2015-05-01,MWV US Equity,MWV US Equity,US5833341077,2,47.09,1,
2015-05-01,MLM US Equity,MLM US Equity,US5732841060,2,136.1,1,
2015-05-01,VMC US Equity,VMC US Equity,US9291601097,2,83.09,1,
2015-05-01,ALLE US Equity,ALLE US Equity,IE00BFRT3W74,2,60.81,1,
2015-05-01,BLL US Equity,BLL US Equity,US0584981064,2,74.44,1,
2015-05-01,OI US Equity,OI US Equity,US6907684038,2,25.14,1,
2015-05-01,SEE US Equity,SEE US Equity,US81211K1007,2,44.43,1,
2015-05-01,PLL US Equity,PLL US Equity,US6964293079,2,98.49,1,
2015-05-01,PNR US Equity,PNR US Equity,IE00BLS09M33,2,62.44,1,
2015-05-01,PH US Equity,PH US Equity,US7010941042,2,120.28,1,
2015-05-01,PCP US Equity,PCP US Equity,US7401891053,2,207.96,1,
2015-05-01,FSLR US Equity,FSLR US Equity,US3364331070,2,63.57,1,
2015-05-01,HRS US Equity,HRS US Equity,US4138751056,2,81.09,1,
2015-05-01,LLL US Equity,LLL US Equity,US5024241045,2,122.59,1,
2015-05-01,COL US Equity,COL US Equity,US7743411016,2,99,1,
2015-05-01,ETN US Equity,ETN US Equity,IE00B8KQN827,2,68.61,1,
2015-05-01,EMR US Equity,EMR US Equity,US2910111044,2,58.66,1,
2015-05-01,TEL US Equity,TEL US Equity,CH0102993182,2,68.32,1,
2015-05-01,ROK US Equity,ROK US Equity,US7739031091,2,113.54,1,
2015-05-01,JOY US Equity,JOY US Equity,US4811651086,2,41.83,1,
2015-05-01,AME US Equity,AME US Equity,US0311001004,2,52.31,1,
2015-05-01,FLIR US Equity,FLIR US Equity,US3024451011,2,31.15,1,
2015-05-01,ROP US Equity,ROP US Equity,US7766961061,2,172.93,1,
2015-05-01,PCAR US Equity,PCAR US Equity,US6937181088,2,66.9,1,
2015-05-01,BA US Equity,BA US Equity,US0970231058,2,147.51,1,
2015-05-01,TXT US Equity,TXT US Equity,US8832031012,2,44.36,1,
2015-05-01,GD US Equity,GD US Equity,US3695501086,2,133.48,1,
2015-05-01,NOC US Equity,NOC US Equity,US6668071029,2,160.51,1,
2015-05-01,RTN US Equity,RTN US Equity,US7551115071,2,108.35,1,
2015-05-01,DHR US Equity,DHR US Equity,US2358511028,2,83.26,1,
2015-05-01,DOV US Equity,DOV US Equity,US2600031080,2,75.72,1,
2015-05-01,GE US Equity,GE US Equity,US3696041033,2,27.12,1,
2015-05-01,HON US Equity,HON US Equity,US4385161066,2,102.93,1,
2015-05-01,ITW US Equity,ITW US Equity,US4523081093,2,95.16,1,
2015-05-01,LUK US Equity,LUK US Equity,US5272881047,2,23.6,1,
2015-05-01,UTX US Equity,UTX US Equity,US9130171096,2,116.08,1,
2015-05-01,CHRW US Equity,CHRW US Equity,US12541W2098,2,65.73,1,
2015-05-01,EXPD US Equity,EXPD US Equity,US3021301094,2,46.64,1,
2015-05-01,CSX US Equity,CSX US Equity,US1264081035,2,36.81,1,
2015-05-01,KSU US Equity,KSU US Equity,US4851703029,2,104.84,1,
2015-05-01,NSC US Equity,NSC US Equity,US6558441084,2,104.37,1,
2015-05-01,FAST US Equity,FAST US Equity,US3119001044,2,42.73,1,
2015-05-01,GWW US Equity,GWW US Equity,US3848021040,2,249.19,1,
2015-05-01,R US Equity,R US Equity,US7835491082,2,98,1,
2015-05-01,URI US Equity,URI US Equity,US9113631090,2,96.24,1,
2015-05-01,RSG US Equity,RSG US Equity,US7607591002,2,40.85,1,
2015-05-01,SRCL US Equity,SRCL US Equity,US8589121081,2,135.29,1,
2015-05-01,WM US Equity,WM US Equity,US94106L1098,2,52.47,1,
2015-05-01,CTAS US Equity,CTAS US Equity,US1729081059,2,81.49,1,
2015-05-01,PWR US Equity,PWR US Equity,US74762E1029,2,29.56,1,
2015-05-01,ALTR US Equity,ALTR US Equity,US0214411003,2,40.15,1,
2015-05-01,LLTC US Equity,LLTC US Equity,US5356781063,2,46.76,1,
2015-05-01,SWKS US Equity,SWKS US Equity,US83088M1027,2,94.55,1,
2015-05-01,XLNX US Equity,XLNX US Equity,US9839191015,2,43.33,1,
2015-05-01,AVGO US Equity,AVGO US Equity,SG9999006241,2,117.45,1,
2015-05-01,BRCM US Equity,BRCM US Equity,US1113201073,2,44.69,1,
2015-05-01,MCHP US Equity,MCHP US Equity,US5950171042,2,47.94,1,
2015-05-01,NVDA US Equity,NVDA US Equity,US67066G1040,2,22.31,1,
2015-05-01,CERN US Equity,CERN US Equity,US1567821046,2,73.13,1,
2015-05-01,ORCL US Equity,ORCL US Equity,US68389X1054,2,44.5,1,
2015-05-01,CRM US Equity,CRM US Equity,US79466L3024,2,66.89,1,
2015-05-01,TDC US Equity,TDC US Equity,US88076W1036,2,44.22,1,
2015-05-01,CA US Equity,CA US Equity,US12673P1057,2,32.18,1,
2015-05-01,CTXS US Equity,CTXS US Equity,US1773761002,2,67.51,1,
2015-05-01,RHT US Equity,RHT US Equity,US7565771026,2,76.56,1,
2015-05-01,SYMC US Equity,SYMC US Equity,US8715031089,2,24.95,1,
2015-05-01,CSCO US Equity,CSCO US Equity,US17275R1023,2,29.32,1,
2015-05-01,JNPR US Equity,JNPR US Equity,US48203R1041,2,26.83,1,
2015-05-01,FFIV US Equity,FFIV US Equity,US3156161024,2,125.59,1,
2015-05-01,EMC US Equity,EMC US Equity,US2686481027,2,27.05,1,
2015-05-01,NTAP US Equity,NTAP US Equity,US64110D1046,2,36.6,1,
2015-05-01,STX US Equity,STX US Equity,IE00B58JVZ52,2,59,1,
2015-05-01,ADBE US Equity,ADBE US Equity,US00724F1012,2,76.02,1,
2015-05-01,INTU US Equity,INTU US Equity,US4612021034,2,101.65,1,
2015-05-01,MSFT US Equity,MSFT US Equity,US5949181045,2,49.16,1,
2015-05-01,PBI US Equity,PBI US Equity,US7244791007,2,22.88,1,
2015-05-01,XRX US Equity,XRX US Equity,US9841211033,2,11.73,1,
2015-05-01,GRMN US Equity,GRMN US Equity,CH0114405324,2,47.49,1,
2015-05-01,MSI US Equity,MSI US Equity,US6200763075,2,60.69,1,
2015-05-01,AVY US Equity,AVY US Equity,US0536111091,2,51.84,1,
2015-05-01,RHI US Equity,RHI US Equity,US7703231032,2,55.98,1,
2015-05-01,IPG US Equity,IPG US Equity,US4606901001,2,21.06,1,
2015-05-01,NLSN US Equity,NLSN US Equity,NL0009538479,2,45.69,1,
2015-05-01,OMC US Equity,OMC US Equity,US6819191064,2,76.35,1,
2015-05-01,ACN US Equity,ACN US Equity,IE00B4BNMY34,2,94.42,1,
2015-05-01,AON US Equity,AON US Equity,GB00B5BT0K07,2,98.06,1,
2015-05-01,CBG US Equity,CBG US Equity,US12504L1098,2,38.66,1,
2015-05-01,MMC US Equity,MMC US Equity,US5717481023,2,56.93,1,
2015-05-01,IRM US Equity,IRM US Equity,US46284V1017,2,37.28,1,
2015-05-01,CTSH US Equity,CTSH US Equity,US1924461023,2,60.33,1,
2015-05-01,CSC US Equity,CSC US Equity,US2053631048,2,65.39,1,
2015-05-01,ADP US Equity,ADP US Equity,US0530151036,2,85.61,1,
2015-05-01,PAYX US Equity,PAYX US Equity,US7043261079,2,49.27,1,
2015-05-01,WU US Equity,WU US Equity,US9598021098,2,20.47,1,
2015-05-01,CME US Equity,CME US Equity,US12572Q1058,2,89.51,1,
2015-05-01,ICE US Equity,ICE US Equity,US45866F1049,2,224.29,1,
2015-05-01,NDAQ US Equity,NDAQ US Equity,US6311031081,2,49.32,1,
2015-05-01,V US Equity,V US Equity,US92826C8394,2,66.77,1,
2015-05-01,FIS US Equity,FIS US Equity,US31620M1062,2,64.28,1,
2015-05-01,FISV US Equity,FISV US Equity,US3377381088,2,79.52,1,
2015-05-01,TSS US Equity,TSS US Equity,US8919061098,2,38.39,1,
2015-05-01,DNB US Equity,DNB US Equity,US26483E1001,2,130.16,1,
2015-05-01,MHFI US Equity,MHFI US Equity,US5806451093,2,105.67,1,
2015-05-01,MCO US Equity,MCO US Equity,US6153691059,2,107.7,1,
2015-05-01,EFX US Equity,EFX US Equity,US2944291051,2,97.71,1,
2015-05-01,AMG US Equity,AMG US Equity,US0082521081,2,228.02,1,
2015-05-01,BEN US Equity,BEN US Equity,US3546131018,2,52.12,1,
2015-05-01,IVZ US Equity,IVZ US Equity,BMG491BT1088,2,41.11,1,
2015-05-01,LM US Equity,LM US Equity,US5249011058,2,54.32,1,
2015-05-01,TROW US Equity,TROW US Equity,US74144T1088,2,82.78,1,
2015-05-01,HRB US Equity,HRB US Equity,US0936711052,2,31.26,1,
2015-05-01,STT US Equity,STT US Equity,US8574771031,2,77.48,1,
2015-05-01,GCI US Equity,GCI US Equity,US3647301015,2,35.21,1,
2015-05-01,EA US Equity,EA US Equity,US2855121099,2,59.11,1,
2015-05-01,CBS US Equity,CBS US Equity,US1248572026,2,61.6,1,
2015-05-01,DISCA US Equity,DISCA US Equity,US25470F1049,2,31.7,1,
2015-05-01,DISCK US Equity,DISCK US Equity,US25470F3029,2,29.93,1,
2015-05-01,SNI US Equity,SNI US Equity,US8110651010,2,68.9,1,
2015-05-01,VIAB US Equity,VIAB US Equity,US92553P2011,2,71.31,1,
2015-05-01,FOXA US Equity,FOXA US Equity,US90130A1016,2,34.53,1,
2015-05-01,CVC US Equity,CVC US Equity,US12686C1099,2,20.34,1,
2015-05-01,LVLT US Equity,LVLT US Equity,US52729N3089,2,54.66,1,
2015-05-01,TYC US Equity,TYC US Equity,IE00BQRQXQ92,2,39.97,1,
2015-05-01,AKAM US Equity,AKAM US Equity,US00971T1016,2,76.07,1,
2015-05-01,EQIX US Equity,EQIX US Equity,US29444U7000,2,246.38,1,
2015-05-01,FB US Equity,FB US Equity,US30303M1027,2,80.68,1,
2015-05-01,GOOGL US Equity,GOOGL US Equity,US38259P5089,2,564.37,1,
2015-05-01,GOOG US Equity,GOOG US Equity,US38259P7069,2,553.68,1,
2015-05-01,TRIP US Equity,TRIP US Equity,US8969452015,2,81.56,1,
2015-05-01,YHOO US Equity,YHOO US Equity,US9843321061,2,44.34,1,
2015-05-01,EXPE US Equity,EXPE US Equity,US30212P3038,2,97.8,1,
2015-05-01,GME US Equity,GME US Equity,US36467W1099,2,40.39,1,
2015-05-01,NFLX US Equity,NFLX US Equity,US64110L1061,2,563.06,1,
2015-05-01,AMZN US Equity,AMZN US Equity,US0231351067,2,429.31,1,
2015-05-01,EBAY US Equity,EBAY US Equity,US2786421030,2,59.48,1,
2015-05-01,EL US Equity,EL US Equity,US5184391044,2,82.95,1,
2015-05-01,CLX US Equity,CLX US Equity,US1890541097,2,108.32,1,
2015-05-01,ECL US Equity,ECL US Equity,US2788651006,2,112.97,1,
2015-05-01,KMB US Equity,KMB US Equity,US4943681035,2,111.93,1,
2015-05-01,GPS US Equity,GPS US Equity,US3647601083,2,39.92,1,
2015-05-01,LB US Equity,LB US Equity,US5017971046,2,90.06,1,
2015-05-01,COH US Equity,COH US Equity,US1897541041,2,39.65,1,
2015-05-01,KORS US Equity,KORS US Equity,VGG607541015,2,62.68,1,
2015-05-01,TIF US Equity,TIF US Equity,US8865471085,2,86.42,1,
2015-05-01,HBI US Equity,HBI US Equity,US4103451021,2,31.32,1,
2015-05-01,UA US Equity,UA US Equity,US9043111072,2,80.49,1,
2015-05-01,VFC US Equity,VFC US Equity,US9182041080,2,73.44,1,
2015-05-01,FOSL US Equity,FOSL US Equity,US34988V1061,2,83.8,1,
2015-05-01,NKE US Equity,NKE US Equity,US6541061031,2,99.86,1,
2015-05-01,PVH US Equity,PVH US Equity,US6936561009,2,103.24,1,
2015-05-01,RL US Equity,RL US Equity,US7512121010,2,134.86,1,
2015-05-01,KSS US Equity,KSS US Equity,US5002551043,2,73.25,1,
2015-05-01,ROST US Equity,ROST US Equity,US7782961038,2,101.83,1,
2015-05-01,M US Equity,M US Equity,US55616P1049,2,65.8,1,
2015-05-01,JWN US Equity,JWN US Equity,US6556641008,2,77.34,1,
2015-05-01,URBN US Equity,URBN US Equity,US9170471026,2,41.17,1,
2015-05-01,IR US Equity,IR US Equity,IE00B6330302,2,69.19,1,
2015-05-01,MAS US Equity,MAS US Equity,US5745991068,2,26.94,1,
2015-05-01,LEG US Equity,LEG US Equity,US5246601075,2,43.96,1,
2015-05-01,MHK US Equity,MHK US Equity,US6081901042,2,177.7,1,
2015-05-01,GMCR US Equity,GMCR US Equity,US49271M1009,2,115.49,1,
2015-05-01,WHR US Equity,WHR US Equity,US9633201069,2,183.7,1,
2015-05-01,HAS US Equity,HAS US Equity,US4180561072,2,71.11,1,
2015-05-01,NWL US Equity,NWL US Equity,US6512291062,2,39.16,1,
2015-05-01,SNA US Equity,SNA US Equity,US8330341012,2,151.58,1,
2015-05-01,SWK US Equity,SWK US Equity,US8545021011,2,99.73,1,
2015-05-01,BBY US Equity,BBY US Equity,US0865161014,2,35.72,1,
2015-05-01,SPLS US Equity,SPLS US Equity,US8550301027,2,16.01,1,
2015-05-01,SHW US Equity,SHW US Equity,US8243481061,2,281.88,1,
2015-05-01,BBBY US Equity,BBBY US Equity,US0758961009,2,71.19,1,
2015-05-01,TSCO US Equity,TSCO US Equity,US8923561067,2,89.6,1,
2015-05-01,TGT US Equity,TGT US Equity,US87612E1064,2,81.51,1,
2015-05-01,CMI US Equity,CMI US Equity,US2310211063,2,137.25,1,
2015-05-01,DLPH US Equity,DLPH US Equity,JE00B783TY65,2,82.68,1,
2015-05-01,GT US Equity,GT US Equity,US3825501014,2,27.21,1,
2015-05-01,F US Equity,F US Equity,US3453708600,2,16.06,1,
2015-05-01,GM US Equity,GM US Equity,US37045V1008,2,35.72,1,
2015-05-01,HOG US Equity,HOG US Equity,US4128221086,2,56.93,1,
2015-05-01,AN US Equity,AN US Equity,US05329W1027,2,62.51,1,
2015-05-01,AZO US Equity,AZO US Equity,US0533321024,2,693.05,1,
2015-05-01,KMX US Equity,KMX US Equity,US1431301027,2,69.39,1,
2015-05-01,GPC US Equity,GPC US Equity,US3724601055,2,91.34,1,
2015-05-01,ORLY US Equity,ORLY US Equity,US67103H1077,2,226.26,1,
2015-05-01,AAL US Equity,AAL US Equity,US02376R1023,2,51.19,1,
2015-05-01,LUV US Equity,LUV US Equity,US8447411088,2,41.89,1,
2015-05-01,ADM US Equity,ADM US Equity,US0394831020,2,48.78,1,
2015-05-01,HRL US Equity,HRL US Equity,US4404521001,2,55.02,1,
2015-05-01,TSN US Equity,TSN US Equity,US9024941034,2,39.31,1,
2015-05-01,K US Equity,K US Equity,US4878361082,2,63.67,1,
2015-05-01,CPB US Equity,CPB US Equity,US1344291091,2,45.47,1,
2015-05-01,CAG US Equity,CAG US Equity,US2058871029,2,36.99,1,
2015-05-01,GIS US Equity,GIS US Equity,US3703341046,2,56.1,1,
2015-05-01,IFF US Equity,IFF US Equity,US4595061015,2,116.95,1,
2015-05-01,SJM US Equity,SJM US Equity,US8326964058,2,116.19,1,
2015-05-01,MKC US Equity,MKC US Equity,US5797802064,2,75.97,1,
2015-05-01,HSY US Equity,HSY US Equity,US4278661081,2,93.36,1,
2015-05-01,PEP US Equity,PEP US Equity,US7134481081,2,94.42,1,
2015-05-01,KO US Equity,KO US Equity,US1912161007,2,40.77,1,
2015-05-01,DPS US Equity,DPS US Equity,US26138E1091,2,76.25,1,
2015-05-01,MNST US Equity,MNST US Equity,US6117401017,2,140.74,1,
2015-05-01,STZ US Equity,STZ US Equity,US21036P1084,2,117.12,1,
2015-05-01,DG US Equity,DG US Equity,US2566771059,2,75.33,1,
2015-05-01,DLTR US Equity,DLTR US Equity,US2567461080,2,79.97,1,
2015-05-01,FDO US Equity,FDO US Equity,US3070001090,2,79.08,1,
2015-05-01,WFM US Equity,WFM US Equity,US9668371068,2,48.81,1,
2015-05-01,KR US Equity,KR US Equity,US5010441013,2,69.42,1,
2015-05-01,SYY US Equity,SYY US Equity,US8718291078,2,37.72,1,
2015-05-01,CMG US Equity,CMG US Equity,US1696561059,2,639.58,1,
2015-05-01,DRI US Equity,DRI US Equity,US2371941053,2,66.37,1,
2015-05-01,REGN US Equity,REGN US Equity,US75886F1075,2,466.34,1,
2015-05-01,VRTX US Equity,VRTX US Equity,US92532F1003,2,125.47,1,
2015-05-01,ZTS US Equity,ZTS US Equity,US98978V1035,2,45.73,1,
2015-05-01,CELG US Equity,CELG US Equity,US1510201049,2,113.52,1,
2015-05-01,GILD US Equity,GILD US Equity,US3755581036,2,103.72,1,
2015-05-01,ENDP US Equity,ENDP US Equity,IE00BJ3V9050,2,87.83,1,
2015-05-01,BMY US Equity,BMY US Equity,US1101221083,2,64.54,1,
2015-05-01,LLY US Equity,LLY US Equity,US5324571083,2,71.18,1,
2015-05-01,MRK US Equity,MRK US Equity,US58933Y1055,2,59.98,1,
2015-05-01,BAX US Equity,BAX US Equity,US0718131099,2,70.23,1,
2015-05-01,JNJ US Equity,JNJ US Equity,US4781601046,2,100.74,1,
2015-05-01,BSX US Equity,BSX US Equity,US1011371077,2,17.75,1,
2015-05-01,EW US Equity,EW US Equity,US28176E1082,2,129.9,1,
2015-05-01,MDT US Equity,MDT US Equity,IE00BTN1Y115,2,76.52,1,
2015-05-01,STJ US Equity,STJ US Equity,US7908491035,2,72.58,1,
2015-05-01,SYK US Equity,SYK US Equity,US8636671013,2,95.1,1,
2015-05-01,ZMH US Equity,ZMH US Equity,US98956P1021,2,116.73,1,
2015-05-01,XRAY US Equity,XRAY US Equity,US2490301072,2,51.48,1,
2015-05-01,HSP US Equity,HSP US Equity,US4410601003,2,87.26,1,
2015-05-01,MNK US Equity,MNK US Equity,IE00BBGT3753,2,114.87,1,
2015-05-01,MYL US Equity,MYL US Equity,NL0011031208,2,72.71,1,
2015-05-01,PRGO US Equity,PRGO US Equity,IE00BGH1M568,2,186.39,1,
2015-05-01,TMO US Equity,TMO US Equity,US8835561023,2,127.63,1,
2015-05-01,WAT US Equity,WAT US Equity,US9418481035,2,125.59,1,
2015-05-01,PKI US Equity,PKI US Equity,US7140461093,2,51.76,1,
2015-05-01,BDX US Equity,BDX US Equity,US0758871091,2,143.27,1,
2015-05-01,BCR US Equity,BCR US Equity,US0673831097,2,170.24,1,
2015-05-01,ISRG US Equity,ISRG US Equity,US46120E6023,2,504.94,1,
2015-05-01,VAR US Equity,VAR US Equity,US92220P1057,2,94.8,1,
2015-05-01,HSIC US Equity,HSIC US Equity,US8064071025,2,140.04,1,
2015-05-01,PDCO US Equity,PDCO US Equity,US7033951036,2,47.74,1,
2015-05-01,ABC US Equity,ABC US Equity,US03073E1055,2,113.96,1,
2015-05-01,CAH US Equity,CAH US Equity,US14149Y1082,2,90.48,1,
2015-05-01,HCP US Equity,HCP US Equity,US40414L1098,2,42.37,1,
2015-05-01,HCN US Equity,HCN US Equity,US42217K1060,2,75.62,1,
2015-05-01,VTR US Equity,VTR US Equity,US92276F1003,2,72.62,1,
2015-05-01,HCA US Equity,HCA US Equity,US40412C1018,2,75.95,1,
2015-05-01,THC US Equity,THC US Equity,US88033G4073,2,49.87,1,
2015-05-01,UHS US Equity,UHS US Equity,US9139031002,2,121.84,1,
2015-05-01,DVA US Equity,DVA US Equity,US23918K1088,2,83.59,1,
2015-05-01,LH US Equity,LH US Equity,US50540R4092,2,123.46,1,
2015-05-01,AET US Equity,AET US Equity,US00817Y1082,2,110.38,1,
2015-05-01,ANTM US Equity,ANTM US Equity,US0367521038,2,154.22,1,
2015-05-01,CI US Equity,CI US Equity,US1255091092,2,131.71,1,
2015-05-01,HUM US Equity,HUM US Equity,US4448591028,2,181.11,1,
2015-05-01,O US Equity,O US Equity,US7561091049,2,49.03,1,
2015-05-01,005930 KS Equity,005930 KS Equity,KR7005930003,2,1366000,1070.020000,
2015-05-01,AMX US Equity,AMX US Equity,US02364W1053,2,21.76,1,
2015-05-01,000660 KS Equity,000660 KS Equity,KR7000660001,2,46950,1070.020000,
2015-05-01,005380 KS Equity,005380 KS Equity,KR7005380001,2,172500,1070.020000,
2015-05-01,TV US Equity,TV US Equity,US40049J2069,2,36.8,1,
2015-05-01,FMX US Equity,FMX US Equity,US3444191064,2,92.49,1,
2015-05-01,015760 KS Equity,015760 KS Equity,KR7015760002,2,47950,1070.020000,
2015-05-01,055550 KS Equity,055550 KS Equity,KR7055550008,2,44050,1070.020000,
2015-05-01,035420 KS Equity,035420 KS Equity,KR7035420009,2,686000,1070.020000,
2015-05-01,CX US Equity,CX US Equity,US1512908898,2,10.03,1,
2015-05-01,GFNORTEO MM Equity,GFNORTEO MM Equity,MXP370711014,2,88.98,15.258500,
2015-05-01,BBCA IJ Equity,BBCA IJ Equity,ID1000109507,2,14050,12996.000000,
2015-05-01,GMEXICOB MM Equity,GMEXICOB MM Equity,MXP370841019,2,47.59,15.258500,
2015-05-01,ASII IJ Equity,ASII IJ Equity,ID1000122807,2,7375,12996.000000,
2015-05-01,TLKM IJ Equity,TLKM IJ Equity,ID1000129000,2,2790,12996.000000,
2015-05-01,BBRI IJ Equity,BBRI IJ Equity,ID1000118201,2,11875,12996.000000,
2015-05-01,GARAN TI Equity,GARAN TI Equity,TRAGARAN91N1,2,8.74,2.658400,
2015-05-01,BMRI IJ Equity,BMRI IJ Equity,ID1000095003,2,10900,12996.000000,
2015-05-01,AKBNK TI Equity,AKBNK TI Equity,TRAAKBNK91N6,2,8.11,2.658400,
2015-05-01,PGAS IJ Equity,PGAS IJ Equity,ID1000111602,2,4400,12996.000000,
2015-05-01,TCELL TI Equity,TCELL TI Equity,TRATCELL91M1,2,12.25,2.658400,
2015-05-01,SAHOL TI Equity,SAHOL TI Equity,TRASAHOL91Q5,2,10.03,2.658400,
2015-05-01,ISCTR TI Equity,ISCTR TI Equity,TRAISCTR91N2,2,6.21,2.658400,
2015-05-01,BBNI IJ Equity,BBNI IJ Equity,ID1000096605,2,6650,12996.000000,
2015-05-01,KCHOL TI Equity,KCHOL TI Equity,TRAKCHOL91Q8,2,12.9,2.658400,
2015-05-01,UNVR IJ Equity,UNVR IJ Equity,ID1000095706,2,44500,12996.000000,
2015-05-01,GGRM IJ Equity,GGRM IJ Equity,ID1000068604,2,53225,12996.000000,
2015-05-01,YKBNK TI Equity,YKBNK TI Equity,TRAYKBNK91N6,2,4.3,2.658400,
2015-05-01,TTKOM TI Equity,TTKOM TI Equity,TRETTLK00013,2,7.45,2.658400,
2015-05-01,ENKAI TI Equity,ENKAI TI Equity,TREENKA00011,2,5.68,2.658400,
2015-05-01,410 HK Equity,410 HK Equity,KYG826001003,2,5.83,7.750100,
2015-05-01,MINEROS CB Equity,MINEROS CB Equity,COC07PA00027,2,1795,2399.100000,
2015-05-01,AVAL CB Equity,AVAL CB Equity,COT29PA00025,2,1215,2399.100000,
2015-05-01,3377 HK Equity,3377 HK Equity,HK3377040226,2,6.26,7.750100,
2015-05-01,3383 HK Equity,3383 HK Equity,KYG011981035,2,6,7.750100,
2015-05-01,MOL HB Equity,MOL HB Equity,HU0000068952,2,15130,274.170000,
2015-05-01,OINL IN Equity,OINL IN Equity,INE274J01014,2,467.7,63.145000,
2015-05-01,COAL IN Equity,COAL IN Equity,INE522F01014,2,372.4,63.145000,
2015-05-01,NMDC IN Equity,NMDC IN Equity,INE584A01023,2,128.35,63.145000,
2015-05-01,MPPA IJ Equity,MPPA IJ Equity,ID1000125909,2,3795,12996.000000,
2015-05-01,MAY MK Equity,MAY MK Equity,MYL1155OO000,2,9.34,3.556800,
2015-05-01,ROTH MK Equity,ROTH MK Equity,MYL4162OO003,2,65.94,3.556800,
2015-05-01,T MK Equity,T MK Equity,MYL4863OO006,2,7.49,3.556800,
2015-05-01,MAXIS MK Equity,MAXIS MK Equity,MYL6012OO008,2,7.05,3.556800,
2015-05-01,DIGI MK Equity,DIGI MK Equity,MYL6947OO005,2,6.05,3.556800,
2015-05-01,GAPB MM Equity,GAPB MM Equity,MX01GA000004,2,112.48,15.258500,
2015-05-01,EKGYO TI Equity,EKGYO TI Equity,TREEGYO00017,2,3.16,2.658400,
2015-05-01,AVI SJ Equity,AVI SJ Equity,ZAE000049433,2,8298,11.861900,
2015-05-01,RLO SJ Equity,RLO SJ Equity,ZAE000057428,2,5972,11.861900,
2015-05-01,LBH SJ Equity,LBH SJ Equity,ZAE000127148,2,16780,11.861900,
2015-05-01,PPC SJ Equity,PPC SJ Equity,ZAE000170049,2,1746,11.861900,
2015-05-01,GRT SJ Equity,GRT SJ Equity,ZAE000179420,2,2806,11.861900,
2015-05-01,HYP SJ Equity,HYP SJ Equity,ZAE000190724,2,12170,11.861900,
2015-05-01,BTS TB Equity,BTS TB Equity,TH0221A10Z06,2,9.2,32.622000,
2015-05-01,DELTA TB Equity,DELTA TB Equity,TH0528010Z00,2,83.5,32.622000,
2015-05-01,TICON TB Equity,TICON TB Equity,TH0675010Z09,2,15.2,32.622000,
2015-05-01,CZZ US Equity,CZZ US Equity,BMG253431073,2,7.32,1,
2015-05-01,MNOD LI Equity,MNOD LI Equity,US46626D1081,2,18.74,1,
2015-05-01,LKOD LI Equity,LKOD LI Equity,US6778621044,2,50.97,1,
2015-05-01,6963 JP Equity,6963 JP Equity,JP3982800009,2,8230,118.870000,
2015-05-01,IFX GR Equity,IFX GR Equity,DE0006231004,2,11.43,.911100,
2015-05-01,STM IM Equity,STM IM Equity,NL0000226223,2,8.5,.911100,
2015-05-01,ARM LN Equity,ARM LN Equity,GB0000595859,2,1156,.652000,
2015-05-01,2454 TT Equity,2454 TT Equity,TW0002454006,2,399,30.550000,
2015-05-01,GTO NA Equity,GTO NA Equity,NL0000400653,2,82.57,.911100,
2015-05-01,2330 TT Equity,2330 TT Equity,TW0002330008,2,151.5,30.550000,
2015-05-01,2317 TT Equity,2317 TT Equity,TW0002317005,2,93.6,30.550000,
2015-05-01,ASML NA Equity,ASML NA Equity,NL0010273215,2,99.95,.911100,
2015-05-01,LR FP Equity,LR FP Equity,FR0010307819,2,52.13,.911100,
2015-05-01,8035 JP Equity,8035 JP Equity,JP3571400005,2,6557,118.870000,
2015-05-01,AMS SM Equity,AMS SM Equity,ES0109067019,2,41.68,.911100,
2015-05-01,SGE LN Equity,SGE LN Equity,GB00B8C3BL03,2,488.3,.652000,
2015-05-01,SAP GR Equity,SAP GR Equity,DE0007164600,2,69.84,.911100,
2015-05-01,ALU FP Equity,ALU FP Equity,FR0000130007,2,3.64,.911100,
2015-05-01,ERICB SS Equity,ERICB SS Equity,SE0000108656,2,96.45,8.506700,
2015-05-01,DSY FP Equity,DSY FP Equity,FR0000130650,2,69.45,.911100,
2015-05-01,HEXAB SS Equity,HEXAB SS Equity,SE0000103699,2,322.4,8.506700,
2015-05-01,7974 JP Equity,7974 JP Equity,JP3756600007,2,20785,118.870000,
2015-05-01,4901 JP Equity,4901 JP Equity,JP3814000000,2,4667.5,118.870000,
2015-05-01,4902 JP Equity,4902 JP Equity,JP3300600008,2,1356,118.870000,
2015-05-01,7731 JP Equity,7731 JP Equity,JP3657400002,2,1737,118.870000,
2015-05-01,7752 JP Equity,7752 JP Equity,JP3973400009,2,1373.5,118.870000,
